LocalAuthorityName,RatingValue
Medway,5
Castle Point,Exempt
Castle Point,5
Medway,5
Tunbridge Wells,4
Tonbridge and Malling,5
Castle Point,5
Castle Point,5
Castle Point,5
Castle Point,5
Castle Point,5
Castle Point,5
Castle Point,5
Southend-On-Sea,Exempt
Castle Point,5
Tonbridge and Malling,5
Castle Point,5
Castle Point,4
Babergh,3
Castle Point,AwaitingInspection
Castle Point,5
Tonbridge and Malling,5
Tonbridge and Malling,4
Tonbridge and Malling,4
Tonbridge and Malling,5
Tonbridge and Malling,5
Tonbridge and Malling,4
Tonbridge and Malling,4
Castle Point,2
Tonbridge and Malling,Exempt
Tonbridge and Malling,5
Castle Point,5
Castle Point,5
Tunbridge Wells,5
Medway,4
Rochford,5
Castle Point,5
Tonbridge and Malling,5
Medway,5
Medway,4
Tonbridge and Malling,Exempt
Maldon,5
Medway,5
Maldon,Exempt
Tonbridge and Malling,5
Medway,AwaitingInspection
Medway,5
Tunbridge Wells,5
Medway,5
Medway,5
Medway,5
Medway,5
Medway,5
Medway,5
Tendring,5
Maldon,5
Maldon,5
Wealden,5
Wealden,3
Tonbridge and Malling,3
Babergh,5
Southend-On-Sea,5
Tendring,5
Tonbridge and Malling,5
Castle Point,5
Castle Point,5
Rochford,5
Colchester,5
Colchester,AwaitingInspection
Colchester,Exempt
Tonbridge and Malling,5
Rochford,5
Rochford,5
Rochford,5
Rochford,Exempt
Castle Point,5
Southend-On-Sea,5
Southend-On-Sea,3
Southend-On-Sea,5
Southend-On-Sea,5
Southend-On-Sea,5
Southend-On-Sea,5
Southend-On-Sea,4
Southend-On-Sea,5
Southend-On-Sea,3
Maldon,5
Rochford,5
Maldon,5
Maldon,5
Maldon,5
Maldon,5
Colchester,5
Colchester,5
Medway,5
Medway,5
Medway,AwaitingInspection
Colchester,5
Babergh,5
Babergh,5
Medway,5
Tonbridge and Malling,Exempt
Southend-On-Sea,5
Southend-On-Sea,1
Castle Point,5
Maldon,5
Castle Point,5
Tonbridge and Malling,5
Tonbridge and Malling,5
Tonbridge and Malling,5
Tonbridge and Malling,3
Tonbridge and Malling,5
Maldon,5
Maldon,5
Maldon,5
Maldon,3
Tonbridge and Malling,4
Tonbridge and Malling,5
Colchester,5
Castle Point,5
Castle Point,4
Babergh,5
Castle Point,5
Castle Point,4
Castle Point,5
Castle Point,Exempt
Southend-On-Sea,5
Maldon,5
Castle Point,1
Tonbridge and Malling,Exempt
Colchester,5
Rochford,4
Wealden,5
Castle Point,5
Tonbridge and Malling,5
Medway,5
Colchester,AwaitingInspection
Colchester,AwaitingInspection
Colchester,AwaitingInspection
Colchester,5
Colchester,5
Colchester,5
Castle Point,5
Castle Point,1
Castle Point,5
Babergh,5
Maldon,5
Maldon,5
Tonbridge and Malling,5
Babergh,AwaitingInspection
Rochford,5
Rochford,5
Tendring,AwaitingInspection
Rochford,5
Wealden,4
Tonbridge and Malling,5
Castle Point,5
Castle Point,5
Tunbridge Wells,5
Castle Point,5
Castle Point,5
Castle Point,5
Castle Point,5
Castle Point,3
Castle Point,5
Castle Point,5
Castle Point,5
Castle Point,5
Castle Point,5
Castle Point,AwaitingInspection
Castle Point,Exempt
Castle Point,4
Tonbridge and Malling,5
Castle Point,5
Castle Point,5
Tonbridge and Malling,5
Tunbridge Wells,5
Castle Point,5
Castle Point,5
Castle Point,5
Castle Point,5
Castle Point,5
Castle Point,5
Tendring,5
Colchester,5
Rochford,5
Rochford,4
Rochford,3
Rochford,5
Rochford,5
Rochford,Exempt
Gravesham,5
Tonbridge and Malling,5
Tendring,5
Tendring,5
Rochford,5
Tunbridge Wells,5
Colchester,AwaitingInspection
Castle Point,5
Colchester,AwaitingInspection
Colchester,AwaitingInspection
Colchester,5
Colchester,AwaitingInspection
Colchester,AwaitingInspection
Colchester,5
Colchester,5
Colchester,5
Colchester,5
Colchester,5
Colchester,5
Colchester,5
Colchester,5
Colchester,5
Colchester,5
Colchester,5
Colchester,5
Colchester,5
Colchester,5
Colchester,5
Colchester,Exempt
Castle Point,5
Castle Point,5
Castle Point,Exempt
Tunbridge Wells,5
Castle Point,5
Rochford,5
Castle Point,5
Castle Point,5
Castle Point,5
Castle Point,5
Castle Point,5
Castle Point,5
Rochford,5
Castle Point,5
Castle Point,5
Castle Point,4
Castle Point,5
Wealden,5
Castle Point,5
Castle Point,5
Maldon,5
Maldon,5
Maldon,Exempt
Rochford,5
Rochford,AwaitingInspection
Rochford,Exempt
Castle Point,5
Rochford,5
Rochford,5
Castle Point,5
Castle Point,5
Castle Point,5
Castle Point,5
Castle Point,5
Castle Point,5
Castle Point,5
Rochford,5
Gravesham,AwaitingInspection
Rochford,5
Rochford,5
Rochford,5
Rochford,4
Rochford,5
Rochford,5
Rochford,AwaitingInspection
Castle Point,5
Castle Point,5
Lewes,5
Lewes,5
Lewes,5
Rochford,5
Rochford,5
Rochford,5
Tonbridge and Malling,5
Tonbridge and Malling,4
Rochford,5
Rochford,5
Rochford,5
Castle Point,5
Castle Point,5
Tonbridge and Malling,5
Tendring,5
Rochford,AwaitingInspection
Gravesham,5
Lewes,Exempt
Rochford,5
Rochford,5
Rochford,5
Rochford,5
Rochford,5
Rochford,5
Castle Point,5
Castle Point,5
Castle Point,Exempt
Lewes,5
Lewes,5
Castle Point,4
Castle Point,5
Rochford,5
Rochford,5
Colchester,5
Tonbridge and Malling,Exempt
Tonbridge and Malling,5
Rochford,5
Rochford,AwaitingInspection
Rochford,5
Castle Point,5
Gravesham,5
Castle Point,1
Castle Point,5
Castle Point,5
Colchester,5
Tonbridge and Malling,5
Tonbridge and Malling,3
Rochford,5
Rochford,4
Gravesham,5
Lewes,Exempt
Lewes,5
Lewes,5
Babergh,4
Lewes,5
Lewes,5
Lewes,5
Lewes,Exempt
Lewes,5
Lewes,5
Lewes,5
Rochford,5
Tonbridge and Malling,5
Gravesham,5
Gravesham,5
Gravesham,5
Castle Point,5
Castle Point,5
Tonbridge and Malling,4
Castle Point,5
Castle Point,5
Castle Point,5
Castle Point,5
Castle Point,5
Castle Point,5
Wealden,5
Gravesham,5
Gravesham,5
Gravesham,5
Colchester,5
Babergh,5
Castle Point,5
Rochford,5
Rochford,AwaitingInspection
Colchester,5
Colchester,AwaitingInspection
Maldon,5
Maldon,5
Maldon,5
Medway,AwaitingInspection
Gravesham,5
Babergh,5
Colchester,5
Babergh,AwaitingInspection
Colchester,5
Castle Point,5
Wealden,5
Gravesham,Exempt
Castle Point,4
Colchester,5
Colchester,Exempt
Wealden,4
Medway,5
Tonbridge and Malling,Exempt
Colchester,5
Lewes,Exempt
Lewes,5
Gravesham,5
Castle Point,5
Sevenoaks,5
Castle Point,5
Sevenoaks,5
Castle Point,5
Maldon,5
Colchester,AwaitingInspection
Castle Point,5
Maldon,5
Colchester,Exempt
Tonbridge and Malling,5
Tonbridge and Malling,5
Sevenoaks,5
Colchester,5
Colchester,1
Colchester,5
West Suffolk,5
Tonbridge and Malling,5
Medway,AwaitingInspection
Rochford,Exempt
Castle Point,5
Castle Point,4
Castle Point,5
Castle Point,5
Castle Point,Exempt
Tonbridge and Malling,5
Medway,5
Rochford,5
Colchester,5
Castle Point,5
Castle Point,5
Castle Point,5
Tonbridge and Malling,5
Tonbridge and Malling,5
Tonbridge and Malling,5
Colchester,Exempt
Rochford,5
Castle Point,5
Rochford,5
Tonbridge and Malling,5
Tonbridge and Malling,5
Colchester,AwaitingInspection
Maldon,Exempt
Castle Point,5
Colchester,5
Gravesham,5
Colchester,5
Colchester,5
Castle Point,Exempt
Colchester,5
Colchester,5
Tonbridge and Malling,4
Tonbridge and Malling,3
Tonbridge and Malling,5
Lewes,Exempt
Colchester,5
Tendring,5
Castle Point,AwaitingInspection
Colchester,5
Colchester,5
Colchester,AwaitingInspection
Colchester,5
Colchester,5
Colchester,AwaitingInspection
Lewes,5
Colchester,5
Colchester,5
Castle Point,5
Wealden,5
Colchester,5
Castle Point,5
Medway,5
Medway,AwaitingInspection
Tonbridge and Malling,5
Medway,4
Colchester,5
Castle Point,4
Tonbridge and Malling,5
Wealden,5
Rochford,5
Rochford,5
Rochford,5
Colchester,5
Colchester,5
Colchester,5
Rochford,5
Colchester,AwaitingInspection
Rochford,5
Rochford,5
Rochford,4
Rochford,5
Colchester,Exempt
Rochford,1
Tonbridge and Malling,5
Colchester,5
Colchester,2
Gravesham,5
Gravesham,5
Castle Point,4
Castle Point,1
Castle Point,3
Castle Point,AwaitingInspection
Rochford,5
Castle Point,5
Tonbridge and Malling,5
Tonbridge and Malling,Exempt
Castle Point,5
Rochford,Exempt
Babergh,5
Castle Point,5
Castle Point,5
Gravesham,5
Babergh,5
Colchester,Exempt
Colchester,2
Colchester,5
Tendring,5
Tendring,5
Tendring,AwaitingInspection
Rochford,5
Colchester,5
Maldon,5
Maldon,5
Maldon,Exempt
Colchester,3
Colchester,5
Tonbridge and Malling,5
Colchester,5
Babergh,5
Babergh,5
Colchester,AwaitingInspection
Colchester,5
Babergh,5
Rochford,5
Colchester,5
Castle Point,5
Castle Point,5
Castle Point,AwaitingInspection
Babergh,5
Babergh,5
Tonbridge and Malling,5
Colchester,5
Colchester,5
Colchester,5
Tonbridge and Malling,5
Rochford,AwaitingInspection
Castle Point,5
Castle Point,5
Rochford,5
Gravesham,5
Gravesham,2
Tonbridge and Malling,5
Castle Point,5
Colchester,4
Castle Point,5
Colchester,4
Gravesham,5
Gravesham,3
Tonbridge and Malling,5
Babergh,Exempt
Colchester,3
Colchester,4
Colchester,5
Rochford,1
Colchester,5
Colchester,5
Colchester,5
Colchester,5
Colchester,5
Colchester,Exempt
Colchester,5
Colchester,5
Colchester,5
Colchester,5
Colchester,5
Colchester,AwaitingInspection
Colchester,4
Colchester,5
Colchester,5
Colchester,5
Colchester,5
Maldon,5
Rochford,5
Rochford,5
Colchester,5
Gravesham,5
Tonbridge and Malling,5
Tonbridge and Malling,5
Colchester,5
Castle Point,5
Castle Point,4
Tonbridge and Malling,5
Colchester,5
Wealden,4
Colchester,5
Colchester,5
Colchester,5
Colchester,5
Colchester,5
Colchester,5
Colchester,AwaitingInspection
Colchester,AwaitingInspection
Lewes,5
Castle Point,5
Babergh,5
Babergh,3
Colchester,5
Gravesham,5
Colchester,5
Colchester,5
Maldon,3
Gravesham,5
Castle Point,Exempt
Rochford,4
Colchester,4
Colchester,5
Colchester,5
Babergh,5
Babergh,AwaitingInspection
Castle Point,5
Gravesham,5
Castle Point,5
Colchester,5
Wealden,5
Wealden,5
Colchester,5
Castle Point,5
Wealden,5
Wealden,5
Tonbridge and Malling,5
Tonbridge and Malling,5
Tonbridge and Malling,4
Tonbridge and Malling,Exempt
Colchester,4
Tonbridge and Malling,5
Colchester,5
Colchester,5
Colchester,2
Colchester,5
Colchester,3
Colchester,5
Colchester,5
Tonbridge and Malling,5
Colchester,AwaitingInspection
Colchester,3
Babergh,1
Rochford,5
Rochford,5
Castle Point,Exempt
Castle Point,5
Castle Point,1
Babergh,4
Babergh,Exempt
Babergh,1
Colchester,5
Colchester,5
Gravesham,5
Tendring,AwaitingInspection
Colchester,2
Maldon,5
Colchester,AwaitingInspection
Colchester,5
Castle Point,5
Castle Point,Exempt
Colchester,5
Babergh,5
Babergh,5
Babergh,3
Babergh,5
Rochford,4
Rochford,AwaitingInspection
Tonbridge and Malling,5
Babergh,Exempt
Castle Point,5
Colchester,Exempt
Babergh,5
Tonbridge and Malling,Exempt
Wealden,4
Castle Point,5
Babergh,Exempt
Colchester,4
Babergh,5
Babergh,Exempt
Rochford,5
Rochford,4
Wealden,5
Colchester,5
Colchester,AwaitingInspection
Castle Point,5
Rochford,5
Rochford,3
Colchester,4
Colchester,5
Colchester,4
Colchester,5
Colchester,5
Colchester,5
Colchester,Exempt
Colchester,5
Colchester,4
Colchester,5
Rochford,5
Colchester,Exempt
Lewes,5
Tonbridge and Malling,5
Castle Point,Exempt
Babergh,Exempt
Babergh,5
Tendring,5
Colchester,5
Colchester,5
Castle Point,5
Rochford,5
Rochford,5
Castle Point,5
Castle Point,5
Sevenoaks,5
Colchester,5
Castle Point,5
Castle Point,5
Colchester,5
Colchester,5
Colchester,5
Colchester,5
Colchester,5
Rochford,Exempt
Castle Point,5
Colchester,5
Colchester,5
Colchester,Exempt
Tonbridge and Malling,5
Wealden,4
Wealden,5
Babergh,5
Tonbridge and Malling,4
Tonbridge and Malling,4
Colchester,5
Babergh,5
Colchester,5
Colchester,5
Tonbridge and Malling,5
Tonbridge and Malling,Exempt
Colchester,AwaitingInspection
Castle Point,5
Castle Point,5
Castle Point,5
Castle Point,5
Rochford,5
Rochford,5
Babergh,2
Babergh,5
Babergh,5
Castle Point,5
Tonbridge and Malling,5
Castle Point,5
Castle Point,5
Castle Point,5
Rochford,5
Colchester,5
Colchester,5
Babergh,5
Colchester,5
Colchester,AwaitingInspection
Colchester,5
Colchester,3
Colchester,5
Colchester,5
Rochford,5
Sevenoaks,4
Sevenoaks,3
Colchester,5
Colchester,5
Sevenoaks,5
Gravesham,5
Rochford,5
Rochford,5
Rochford,5
Rochford,AwaitingInspection
Colchester,5
Colchester,4
Castle Point,5
Rochford,5
Rochford,3
Rochford,5
Rochford,5
Rochford,4
Rochford,Exempt
Rochford,Exempt
Castle Point,5
Rochford,5
Rochford,5
Rochford,4
Rochford,5
Rochford,5
Rochford,5
Colchester,5
Rochford,5
Rochford,3
Tonbridge and Malling,5
Tonbridge and Malling,5
Tonbridge and Malling,4
Colchester,5
Colchester,5
Colchester,5
Tonbridge and Malling,5
Colchester,AwaitingInspection
Castle Point,4
Colchester,5
Colchester,5
Rochford,5
Rochford,4
Rochford,5
Rochford,5
Gravesham,5
Colchester,5
Rochford,5
Rochford,4
Colchester,5
Colchester,5
Colchester,AwaitingInspection
Colchester,5
Babergh,5
Colchester,5
Colchester,5
Colchester,5
Colchester,5
Gravesham,5
Rochford,AwaitingInspection
Gravesham,5
Gravesham,5
Rochford,5
Rochford,5
Rochford,5
Colchester,AwaitingInspection
Colchester,5
Rochford,4
Rochford,5
Rochford,5
Rochford,5
Rochford,5
Rochford,4
Rochford,4
Rochford,Exempt
Castle Point,5
Rochford,5
Rochford,5
Wealden,5
Colchester,5
Colchester,5
Gravesham,5
Rochford,5
Rochford,4
Rochford,3
Rochford,5
Rochford,5
Rochford,5
Rochford,5
Rochford,5
Rochford,5
Rochford,5
Rochford,Exempt
Colchester,5
Sevenoaks,4
Rochford,4
Castle Point,5
Castle Point,5
Castle Point,5
Rochford,3
Rochford,AwaitingInspection
Rochford,4
Rochford,4
Rochford,5
Rochford,5
Rochford,3
Rochford,AwaitingInspection
Rochford,4
Rochford,5
Rochford,5
Rochford,5
Rochford,AwaitingInspection
Rochford,Exempt
Rochford,4
Colchester,5
Tonbridge and Malling,5
Tonbridge and Malling,Exempt
Colchester,AwaitingInspection
Rochford,5
Rochford,5
Rochford,5
Rochford,5
Rochford,4
Rochford,5
Rochford,5
Rochford,5
City of London Corporation,4
Castle Point,4
Castle Point,5
Castle Point,Exempt
Colchester,4
Maldon,5
Tonbridge and Malling,5
Tonbridge and Malling,4
Tonbridge and Malling,4
Gravesham,5
Rochford,AwaitingInspection
Rochford,5
Rochford,5
Rochford,5
Rochford,5
Rochford,AwaitingInspection
Rochford,5
Rochford,AwaitingInspection
Colchester,5
Rochford,AwaitingInspection
Castle Point,5
Rochford,4
Rochford,5
Rochford,5
Rochford,5
Rochford,4
Rochford,5
Rochford,5
Castle Point,AwaitingInspection
Tonbridge and Malling,4
Tonbridge and Malling,5
Tonbridge and Malling,5
Colchester,AwaitingInspection
Tonbridge and Malling,1
Tonbridge and Malling,5
Tonbridge and Malling,5
Tonbridge and Malling,1
Tonbridge and Malling,3
Tonbridge and Malling,4
Tonbridge and Malling,4
Tonbridge and Malling,4
Tonbridge and Malling,4
Colchester,5
Colchester,5
Colchester,5
Tonbridge and Malling,5
Colchester,5
Colchester,AwaitingInspection
Colchester,AwaitingInspection
Rochford,1
Rochford,3
Rochford,5
Colchester,5
Tonbridge and Malling,2
Babergh,5
Castle Point,4
Castle Point,5
Castle Point,5
Castle Point,5
Castle Point,5
Castle Point,5
Babergh,5
Colchester,3
Colchester,5
Colchester,Exempt
Tonbridge and Malling,5
Colchester,4
Colchester,5
Colchester,5
Colchester,5
Colchester,AwaitingInspection
Babergh,4
Colchester,5
Wealden,4
Colchester,5
Rochford,5
Colchester,5
Castle Point,5
Colchester,5
Colchester,5
Colchester,2
Colchester,5
Tonbridge and Malling,5
Tonbridge and Malling,AwaitingInspection
Colchester,AwaitingInspection
Colchester,5
Rochford,5
Rochford,5
Maldon,3
Colchester,5
Colchester,5
Castle Point,4
Castle Point,5
Castle Point,5
Castle Point,5
Colchester,5
Colchester,5
Colchester,5
Rochford,5
Maldon,5
Rochford,5
Colchester,5
Tonbridge and Malling,4
Rochford,5
Colchester,5
Maldon,5
Rochford,5
Castle Point,5
Maldon,4
Sevenoaks,3
Tonbridge and Malling,5
Colchester,5
Gravesham,5
Gravesham,5
Colchester,5
Colchester,AwaitingInspection
Colchester,4
Colchester,5
Castle Point,5
Castle Point,5
Castle Point,5
Colchester,5
Colchester,5
Colchester,Exempt
Colchester,AwaitingInspection
Colchester,5
Wealden,5
Colchester,5
Tonbridge and Malling,5
Colchester,3
Sevenoaks,5
Colchester,5
Colchester,4
Rochford,4
Colchester,5
Colchester,5
Colchester,Exempt
Rochford,4
Sevenoaks,5
Colchester,AwaitingInspection
Colchester,AwaitingInspection
Colchester,AwaitingInspection
Babergh,5
Sevenoaks,5
Colchester,5
Colchester,5
Colchester,5
Tonbridge and Malling,5
Tonbridge and Malling,2
Tonbridge and Malling,3
Wealden,5
Castle Point,5
Castle Point,5
Castle Point,5
Castle Point,4
Castle Point,5
Castle Point,5
Castle Point,Exempt
Castle Point,5
Colchester,5
Colchester,5
Castle Point,5
Castle Point,5
Castle Point,3
Castle Point,1
Colchester,5
Sevenoaks,5
Sevenoaks,5
Colchester,5
Colchester,Exempt
Tonbridge and Malling,5
Tonbridge and Malling,5
Castle Point,5
Wealden,4
Wealden,3
Colchester,5
Gravesham,5
Colchester,5
Castle Point,4
Castle Point,5
Colchester,5
Colchester,4
Tonbridge and Malling,5
Gravesham,4
Tonbridge and Malling,Exempt
Gravesham,5
Gravesham,5
Gravesham,5
Castle Point,Exempt
Sevenoaks,5
Wealden,5
Wealden,4
Wealden,4
Wealden,5
Lewes,5
Sevenoaks,5
Tonbridge and Malling,5
Colchester,5
Colchester,5
Colchester,5
Tonbridge and Malling,4
Rochford,4
Colchester,5
Colchester,5
Castle Point,5
Castle Point,5
Wealden,5
Castle Point,5
Castle Point,5
Castle Point,5
Castle Point,5
Castle Point,5
Castle Point,5
Castle Point,5
Castle Point,5
Castle Point,5
Castle Point,4
Colchester,5
Wealden,5
Castle Point,5
Rochford,4
Colchester,5
Maldon,5
Rochford,5
Rochford,5
Rochford,4
Arun,5
Colchester,5
Rochford,5
Rochford,0
Rochford,5
Rochford,5
Colchester,4
Colchester,5
Rochford,5
Colchester,5
Colchester,5
Colchester,4
Colchester,AwaitingInspection
Colchester,5
Colchester,AwaitingInspection
Castle Point,3
Castle Point,5
Castle Point,4
Tonbridge and Malling,5
Tonbridge and Malling,Exempt
Gravesham,5
Gravesham,5
Gravesham,5
Rochford,5
Castle Point,5
Colchester,4
Colchester,5
Colchester,5
Colchester,5
Rochford,AwaitingInspection
Rochford,Exempt
Colchester,5
Colchester,3
Rochford,5
Colchester,4
Colchester,5
Castle Point,5
Colchester,5
Tonbridge and Malling,4
Castle Point,1
Maldon,5
Rochford,3
Rochford,5
Colchester,5
Colchester,5
Colchester,5
Colchester,5
Colchester,5
Castle Point,4
Gravesham,5
Colchester,5
Colchester,5
Colchester,4
Rochford,AwaitingInspection
Colchester,4
Colchester,5
Colchester,5
Colchester,5
Maldon,3
Castle Point,AwaitingInspection
Castle Point,5
Colchester,5
Colchester,4
Colchester,5
Colchester,5
Colchester,5
Tonbridge and Malling,5
Rochford,5
Castle Point,5
Wealden,5
Tonbridge and Malling,5
Colchester,5
Colchester,5
Colchester,5
Gravesham,5
Tonbridge and Malling,4
Tonbridge and Malling,4
Tonbridge and Malling,Exempt
Rochford,5
Sevenoaks,5
Tonbridge and Malling,5
Castle Point,5
Castle Point,5
Castle Point,5
Castle Point,5
Castle Point,4
Castle Point,5
Castle Point,5
Castle Point,5
Castle Point,5
Castle Point,4
Castle Point,5
Castle Point,3
Castle Point,Exempt
Tonbridge and Malling,5
Colchester,5
Wealden,3
Colchester,AwaitingInspection
Colchester,4
Rochford,4
Maldon,5
Castle Point,5
Tonbridge and Malling,4
Colchester,5
Colchester,AwaitingInspection
Castle Point,5
Castle Point,5
Tendring,AwaitingInspection
Colchester,3
Wealden,5
Tonbridge and Malling,4
Colchester,5
Castle Point,5
Castle Point,5
Castle Point,4
Castle Point,5
Castle Point,AwaitingInspection
Colchester,5
Colchester,5
Colchester,5
Colchester,AwaitingInspection
Colchester,5
Colchester,5
Colchester,5
Colchester,5
Colchester,5
Colchester,1
Colchester,5
Castle Point,5
Colchester,5
Colchester,5
Colchester,5
Colchester,5
Colchester,5
Castle Point,5
Rochford,5
Maldon,5
Maldon,5
Colchester,4
Colchester,5
Colchester,4
Colchester,5
Colchester,5
Colchester,5
Colchester,5
Sevenoaks,5
Colchester,AwaitingInspection
Tonbridge and Malling,5
Rochford,5
Gravesham,5
Colchester,AwaitingInspection
Colchester,5
Colchester,5
Colchester,5
Colchester,5
Colchester,5
Colchester,5
Colchester,AwaitingInspection
Colchester,5
Colchester,5
Colchester,5
Colchester,5
Colchester,5
Rochford,4
Colchester,5
Colchester,5
Colchester,5
Colchester,5
Colchester,5
Colchester,5
Colchester,AwaitingInspection
Colchester,5
Tonbridge and Malling,5
Tonbridge and Malling,5
Tonbridge and Malling,5
Colchester,5
Colchester,5
Rochford,5
Colchester,AwaitingInspection
Colchester,5
Colchester,AwaitingInspection
Colchester,5
Colchester,5
Colchester,5
Colchester,5
Tonbridge and Malling,5
Colchester,5
Colchester,Exempt
Tendring,5
Colchester,5
Colchester,5
Colchester,5
Colchester,AwaitingInspection
Rochford,4
Colchester,5
Colchester,5
Colchester,5
Colchester,Exempt
Colchester,5
Colchester,2
Colchester,5
Colchester,5
Colchester,5
Colchester,5
Colchester,5
Colchester,5
Castle Point,5
Colchester,3
Tonbridge and Malling,5
Colchester,5
Colchester,4
Castle Point,5
Colchester,5
Colchester,5
Rochford,5
Tendring,5
Colchester,5
Colchester,5
Colchester,AwaitingInspection
Colchester,5
Colchester,5
Tendring,5
Castle Point,5
Colchester,5
Colchester,5
Colchester,AwaitingInspection
Colchester,5
Colchester,5
Colchester,5
Colchester,5
Colchester,5
Colchester,5
Colchester,5
Tonbridge and Malling,5
Colchester,5
Colchester,Exempt
Colchester,Exempt
Colchester,5
Colchester,5
Colchester,5
Colchester,5
Colchester,5
Colchester,Exempt
Colchester,Exempt
Colchester,Exempt
Colchester,AwaitingInspection
Colchester,5
Colchester,4
Colchester,5
Colchester,4
Colchester,5
Colchester,Exempt
Colchester,5
Tendring,5
Colchester,5
Colchester,Exempt
Colchester,5
Colchester,5
Colchester,AwaitingInspection
Colchester,5
Colchester,5
Colchester,5
Colchester,5
Colchester,Exempt
Colchester,5
Colchester,5
Colchester,5
Colchester,5
Colchester,Exempt
Tendring,5
Tendring,5
Colchester,AwaitingInspection
Rochford,5
Rochford,4
Rochford,4
Rochford,5
Colchester,Exempt
Tonbridge and Malling,4
Colchester,AwaitingInspection
Colchester,5
Colchester,Exempt
Colchester,Exempt
Colchester,5
Colchester,5
Colchester,5
Colchester,5
Colchester,AwaitingInspection
Colchester,5
Gravesham,5
Colchester,5
Colchester,5
Colchester,Exempt
Colchester,AwaitingInspection
Colchester,AwaitingInspection
Gravesham,4
Colchester,5
Castle Point,5
Castle Point,5
Colchester,AwaitingInspection
Colchester,Exempt
Colchester,5
Colchester,5
Colchester,3
Colchester,5
Colchester,AwaitingInspection
Colchester,Exempt
Colchester,Exempt
Colchester,Exempt
Colchester,Exempt
Colchester,5
Colchester,5
Colchester,5
Colchester,5
Colchester,5
Colchester,5
Colchester,5
Colchester,4
Colchester,5
Rochford,5
Rochford,Exempt
Colchester,Exempt
Colchester,5
Colchester,5
Colchester,5
Colchester,5
Colchester,5
Colchester,5
Colchester,5
Colchester,5
Colchester,Exempt
Colchester,5
Tonbridge and Malling,5
Tonbridge and Malling,3
Colchester,5
Colchester,3
Colchester,5
Colchester,5
Colchester,5
Colchester,5
Castle Point,5
Colchester,Exempt
Colchester,5
Colchester,5
Colchester,5
Colchester,5
Colchester,5
Tonbridge and Malling,5
Colchester,3
Colchester,5
Rochford,5
Rochford,5
Rochford,5
Rochford,5
Rochford,AwaitingInspection
Rochford,Exempt
Wealden,3
Colchester,5
Colchester,Exempt
Gravesham,4
Colchester,5
Colchester,5
Colchester,4
Colchester,5
Colchester,5
Colchester,Exempt
Colchester,Exempt
Colchester,5
Colchester,Exempt
Colchester,5
Colchester,Exempt
Colchester,AwaitingInspection
Castle Point,5
Colchester,5
Castle Point,5
Colchester,5
Colchester,5
Colchester,5
Colchester,5
Colchester,Exempt
Gravesham,5
Colchester,Exempt
Colchester,Exempt
Colchester,Exempt
Colchester,Exempt
Colchester,Exempt
Colchester,5
Colchester,5
Colchester,5
Colchester,Exempt
Colchester,5
Castle Point,3
Tonbridge and Malling,5
Tonbridge and Malling,5
Tonbridge and Malling,5
Colchester,AwaitingInspection
Maldon,5
Colchester,5
Colchester,5
Colchester,Exempt
Colchester,AwaitingInspection
Colchester,4
Colchester,3
Colchester,5
Colchester,AwaitingInspection
Colchester,5
Colchester,5
Babergh,5
Colchester,5
Colchester,Exempt
Colchester,Exempt
Colchester,5
Colchester,5
Colchester,4
Colchester,5
Colchester,5
Colchester,5
Colchester,Exempt
Colchester,5
Colchester,5
Colchester,5
Gravesham,5
Colchester,5
Colchester,5
Colchester,5
Colchester,5
Colchester,Exempt
Colchester,5
Colchester,4
Colchester,5
Colchester,5
Colchester,5
Colchester,5
Colchester,5
Colchester,Exempt
Colchester,AwaitingInspection
Colchester,AwaitingInspection
Colchester,Exempt
Colchester,5
Rochford,5
Colchester,5
Colchester,5
Rochford,5
Rochford,5
Colchester,AwaitingInspection
Colchester,5
Colchester,5
Colchester,5
Colchester,5
Gravesham,5
Gravesham,5
Gravesham,5
Tonbridge and Malling,5
Colchester,Exempt
Colchester,2
Colchester,5
Maldon,5
Maldon,5
Gravesham,5
Colchester,5
Colchester,5
Colchester,Exempt
Colchester,5
Colchester,5
Colchester,5
Colchester,5
Colchester,5
Colchester,Exempt
Colchester,Exempt
Colchester,Exempt
Colchester,5
Colchester,4
Colchester,5
Colchester,5
Colchester,4
Colchester,5
Colchester,AwaitingInspection
Colchester,5
Colchester,5
Colchester,AwaitingInspection
Castle Point,4
Colchester,Exempt
Colchester,5
Colchester,5
Colchester,5
Gravesham,5
Colchester,AwaitingInspection
Castle Point,5
Colchester,5
Colchester,5
Colchester,5
Colchester,5
Colchester,5
Colchester,Exempt
Colchester,5
Colchester,5
Colchester,Exempt
Colchester,Exempt
Maldon,5
Colchester,5
Colchester,5
Colchester,5
Colchester,5
Castle Point,5
Colchester,5
Castle Point,5
Colchester,4
Colchester,AwaitingInspection
Colchester,5
Colchester,5
Colchester,5
Colchester,Exempt
Colchester,5
Colchester,5
Colchester,5
Colchester,4
Colchester,AwaitingInspection
Colchester,5
Colchester,Exempt
Colchester,Exempt
Colchester,4
Wealden,5
Gravesham,5
Gravesham,5
Colchester,5
Colchester,5
Colchester,AwaitingInspection
Colchester,5
Colchester,5
Colchester,AwaitingInspection
Colchester,5
Colchester,5
Sevenoaks,4
Colchester,5
Colchester,5
Colchester,3
Sevenoaks,2
Rochford,5
Colchester,5
